nodes,edges,density,components,avg_degree,avg_strength,clustering,transitivity,global_efficiency,local_efficiency,path_length,builder,distance_metric,subject_id,site,session,run,window
190,3591,0.2,1,37.8,29.32334467109881,0.4609164409171565,0.5970153898822028,0.5417441752529415,0.7565500466068965,0.444062914133935,MST_PT_v1.0,1-|r|,2790141,OHSU,1,1,8
190,3591,0.2,1,37.8,25.278470878224624,0.35448645635714093,0.5384020751378558,0.5711640211640202,0.720730850769802,0.591740821012711,MST_PT_v1.0,1-|r|,2790141,OHSU,1,2,0
190,3591,0.2,1,37.8,24.634634639087476,0.3348917023997042,0.5104805557716358,0.5786967418546293,0.7299865636746637,0.6006437388478265,MST_PT_v1.0,1-|r|,2790141,OHSU,1,2,1
190,3591,0.2,1,37.8,24.53295611645046,0.3233848422827313,0.49397921970687403,0.5827392555462644,0.7248805737589524,0.599027734867081,MST_PT_v1.0,1-|r|,2790141,OHSU,1,2,2
190,3591,0.2,1,37.8,24.835432645521667,0.3286971303953013,0.5047051404122717,0.5822287199480095,0.7285003842400315,0.5878809091308528,MST_PT_v1.0,1-|r|,2790141,OHSU,1,2,3
190,3591,0.2,1,37.8,24.723943328230003,0.3307340450653645,0.4997024685712854,0.5826789195210166,0.7255345731559558,0.5952923220168644,MST_PT_v1.0,1-|r|,2790141,OHSU,1,2,4
190,3591,0.2,1,37.8,24.388131224481683,0.32945690811000006,0.4905617249852378,0.5832962034716357,0.7295135171227349,0.6113397919876069,MST_PT_v1.0,1-|r|,2790141,OHSU,1,2,5
190,3591,0.2,1,37.8,24.83473143514834,0.3382401866711918,0.5165019094117078,0.5741808224264207,0.7217419426010991,0.6099770478205042,MST_PT_v1.0,1-|r|,2790141,OHSU,1,2,6
190,3591,0.2,1,37.8,24.835136521489996,0.34091903579673005,0.5163397900555164,0.5762183235867321,0.7317922613435863,0.6077489480836847,MST_PT_v1.0,1-|r|,2790141,OHSU,1,2,7
190,3591,0.2,1,37.8,24.882768072580035,0.3418876545683734,0.5068498306360557,0.5799870045483949,0.7380925415144575,0.5960111999903439,MST_PT_v1.0,1-|r|,2790141,OHSU,1,2,8
190,3591,0.2,1,37.8,24.771702389340653,0.3378067521998602,0.4870872397052333,0.5846468021906565,0.7320188241181926,0.5843922743721613,MST_PT_v1.0,1-|r|,2790141,OHSU,1,3,0
190,3591,0.2,1,37.8,23.624905089328163,0.30113105063753126,0.4545802465760914,0.591088833194094,0.7149045019586144,0.6205354832218604,MST_PT_v1.0,1-|r|,2790141,OHSU,1,3,1
190,3591,0.2,1,37.8,23.73102970437,0.3081831717760843,0.45933773756392693,0.5898171354311728,0.7223854153092548,0.6206896313250613,MST_PT_v1.0,1-|r|,2790141,OHSU,1,3,2
190,3591,0.2,1,37.8,24.621142609495866,0.33141052270791505,0.4798092970988955,0.5841826789195216,0.7310756065297378,0.5910070454533204,MST_PT_v1.0,1-|r|,2790141,OHSU,1,3,3
190,3591,0.2,1,37.8,25.437771377437993,0.3500219301943926,0.4967886285864701,0.5805764411027539,0.7379729103283578,0.5628826230092157,MST_PT_v1.0,1-|r|,2790141,OHSU,1,3,4
190,3591,0.2,1,37.8,25.29813780282673,0.36746781645210874,0.5127037301915911,0.5765153624802678,0.7490273690936033,0.5771597117177294,MST_PT_v1.0,1-|r|,2790141,OHSU,1,3,5
190,3591,0.2,1,37.8,25.83183976976495,0.3696304593156969,0.5246049941136378,0.577049104242071,0.7482969938659347,0.5553843239329048,MST_PT_v1.0,1-|r|,2790141,OHSU,1,3,6
190,3591,0.2,1,37.8,25.300897696143704,0.3501150437446232,0.5100989948507477,0.580724960549514,0.7358259680227669,0.5765848924077277,MST_PT_v1.0,1-|r|,2790141,OHSU,1,3,7
190,3591,0.2,1,37.8,25.204745696720323,0.34697061962485914,0.5100807600950119,0.5793001021071088,0.7314267750792721,0.5832458029547564,MST_PT_v1.0,1-|r|,2790141,OHSU,1,3,8
190,3591,0.2,1,37.8,27.484206559783534,0.41488352476455304,0.6036439601145737,0.5552399517311846,0.751653077443869,0.5226428431974617,MST_PT_v1.0,1-|r|,2790141,OHSU,1,4,0
190,3591,0.2,1,37.8,26.32118222148795,0.3784200529485653,0.5307026095488481,0.5729276895943588,0.7433128094760314,0.5328121567828116,MST_PT_v1.0,1-|r|,2790141,OHSU,1,4,1
190,3591,0.2,1,37.8,26.721751326008846,0.3903879176781359,0.5357007575757575,0.5688666109718724,0.7375572659008212,0.5190929196731389,MST_PT_v1.0,1-|r|,2790141,OHSU,1,4,2
190,3591,0.2,1,37.8,26.434339751067913,0.38115326593184473,0.5427376752347353,0.5704771187227351,0.7409695560214166,0.5401879271601807,MST_PT_v1.0,1-|r|,2790141,OHSU,1,4,3
190,3591,0.2,1,37.8,25.825024428493098,0.37049165603384676,0.5415228785112773,0.5673192239858881,0.7237099948096546,0.5750558230412833,MST_PT_v1.0,1-|r|,2790141,OHSU,1,4,4
190,3591,0.2,1,37.8,25.825180329147138,0.35955239123629257,0.5468203608068364,0.5662229648194477,0.7171959794435199,0.5862928575972799,MST_PT_v1.0,1-|r|,2790141,OHSU,1,4,5
190,3591,0.2,1,37.8,26.318067491054535,0.38770785971412675,0.5369649087183652,0.5700547665459875,0.7415027898673342,0.5476375354727275,MST_PT_v1.0,1-|r|,2790141,OHSU,1,4,6
190,3591,0.2,1,37.8,25.670843571738192,0.37980835023162657,0.5469342565633334,0.5739069896964578,0.7484821250168343,0.5728094806182488,MST_PT_v1.0,1-|r|,2790141,OHSU,1,4,7
190,3591,0.2,1,37.8,25.263911801262907,0.35033804358772974,0.5356473255315238,0.5790958878678154,0.7311936511620886,0.582147248214216,MST_PT_v1.0,1-|r|,2790141,OHSU,1,4,8
190,3591,0.2,1,37.8,24.77088679075241,0.33316890967026913,0.48476185960182355,0.5878306878306827,0.7323211977926369,0.5807427152920752,MST_PT_v1.0,1-|r|,2845989,OHSU,1,1,0
190,3591,0.2,1,37.8,23.436972947810826,0.2984117527143698,0.47366461574636515,0.5895850737955995,0.7212512892439817,0.6396561612328657,MST_PT_v1.0,1-|r|,2845989,OHSU,1,1,1
190,3591,0.2,1,37.8,22.78841316103935,0.2696308376137752,0.4338207055467164,0.5935672514619847,0.7006189514673318,0.6502430761135976,MST_PT_v1.0,1-|r|,2845989,OHSU,1,1,2
190,3591,0.2,1,37.8,25.27460021157014,0.35767344804758056,0.5060634586632704,0.576390049197053,0.7396469899492828,0.5743060795751597,MST_PT_v1.0,1-|r|,2845989,OHSU,1,1,3
190,3591,0.2,1,37.8,26.69623308558213,0.39265425138349325,0.5577579492348576,0.5651294903926308,0.7480389126245119,0.5316300067288137,MST_PT_v1.0,1-|r|,2845989,OHSU,1,1,4
190,3591,0.2,1,37.8,26.070939695835115,0.372704579270005,0.5381815586640023,0.5726492156316576,0.7475081772111865,0.5440289812644389,MST_PT_v1.0,1-|r|,2845989,OHSU,1,1,5
190,3591,0.2,1,37.8,24.457475039833472,0.3122443071827319,0.4584847656783714,0.5904947554070334,0.7202358207509404,0.5776314543768145,MST_PT_v1.0,1-|r|,2845989,OHSU,1,1,6
190,3591,0.2,1,37.8,24.622175466386896,0.31443918622492206,0.45361283636692423,0.5910795507286727,0.7191488709802661,0.568411446065831,MST_PT_v1.0,1-|r|,2845989,OHSU,1,1,7
190,3591,0.2,1,37.8,24.4686766128791,0.30364345304684826,0.4498716976933401,0.5917757356353854,0.7135733805021959,0.5718589498750415,MST_PT_v1.0,1-|r|,2845989,OHSU,1,1,8
190,3591,0.2,1,37.8,26.748449245879524,0.4066653303757751,0.6010096878615419,0.5606052167455615,0.7546886722749994,0.5434524160313161,MST_PT_v1.0,1-|r|,2845989,OHSU,1,2,0
190,3591,0.2,1,37.8,26.573278566410668,0.40081667154376793,0.5937130974256765,0.5651536248027376,0.753687100552846,0.5425481826008877,MST_PT_v1.0,1-|r|,2845989,OHSU,1,2,1
190,3591,0.2,1,37.8,26.419234098258773,0.4055333646523876,0.5527177279027929,0.5714146477304322,0.756683578836366,0.5304143006441089,MST_PT_v1.0,1-|r|,2845989,OHSU,1,2,2
190,3591,0.2,1,37.8,25.728269763996728,0.3754070922719447,0.5302057381414396,0.5758052538754274,0.7475145437189777,0.546041173269011,MST_PT_v1.0,1-|r|,2845989,OHSU,1,2,3
190,3591,0.2,1,37.8,26.33705156539616,0.38678432373045835,0.5344566133108677,0.5746681518611307,0.7560038225057907,0.5213192023031893,MST_PT_v1.0,1-|r|,2845989,OHSU,1,2,4
190,3591,0.2,1,37.8,26.045720744760413,0.37626549675684284,0.5269593053905908,0.5768170426065182,0.7483504325073171,0.5329677919696149,MST_PT_v1.0,1-|r|,2845989,OHSU,1,2,5
190,3591,0.2,1,37.8,26.09419649964885,0.3721151941277689,0.5257681309129388,0.5767659890466889,0.7433478463642172,0.5309489847491027,MST_PT_v1.0,1-|r|,2845989,OHSU,1,2,6
190,3591,0.2,1,37.8,26.06366269525729,0.3844676983351994,0.5488658121238511,0.571024784182677,0.756436912349887,0.5494490352688776,MST_PT_v1.0,1-|r|,2845989,OHSU,1,2,7
190,3591,0.2,1,37.8,24.37655384289591,0.33562452787656316,0.49705932104146877,0.5839320523530921,0.7381080773399157,0.6047893534361304,MST_PT_v1.0,1-|r|,2845989,OHSU,1,2,8
190,3591,0.2,1,37.8,25.223346321206343,0.33629853480016547,0.4756540495407737,0.5866518147219822,0.7391732694357789,0.5520090398201535,MST_PT_v1.0,1-|r|,2845989,OHSU,1,3,0
190,3591,0.2,1,37.8,25.155278067839774,0.33862773005516733,0.47816688581243416,0.5867075095145202,0.7388507694644798,0.5568526865047719,MST_PT_v1.0,1-|r|,2845989,OHSU,1,3,1
190,3591,0.2,1,37.8,25.379703133984616,0.34946928560128093,0.4846890505782019,0.5846189547943872,0.7414148556446098,0.5477317230643685,MST_PT_v1.0,1-|r|,2845989,OHSU,1,3,2
190,3591,0.2,1,37.8,25.704978989299974,0.35606641629032426,0.4991641721416631,0.5828599275967647,0.7417065297264532,0.5397221590276882,MST_PT_v1.0,1-|r|,2845989,OHSU,1,3,3
190,3591,0.2,1,37.8,25.054076924449518,0.3332506972177448,0.5039464351945238,0.5847860391719967,0.731932764954122,0.5719264738342617,MST_PT_v1.0,1-|r|,2845989,OHSU,1,3,4
190,3591,0.2,1,37.8,25.722265193336888,0.35354405501824476,0.5194354391842402,0.580019493177381,0.7383509381404351,0.5502892882835231,MST_PT_v1.0,1-|r|,2845989,OHSU,1,3,5
190,3591,0.2,1,37.8,24.212931504375057,0.3285891901639117,0.5192193087008343,0.5856121785946303,0.72634158266142,0.6169752222686317,MST_PT_v1.0,1-|r|,2845989,OHSU,1,3,6
190,3591,0.2,1,37.8,25.288146190894278,0.3640368723917648,0.5641742504207914,0.5715863733407608,0.7363478736677097,0.600253784583492,MST_PT_v1.0,1-|r|,2845989,OHSU,1,3,7
190,3591,0.2,1,37.8,25.120425674162412,0.35461872570150704,0.5444014096793328,0.5742504409171095,0.7370350058391604,0.5947172454226086,MST_PT_v1.0,1-|r|,2845989,OHSU,1,3,8
190,3591,0.2,1,37.8,25.58613010582171,0.35453142696781614,0.5100072158292507,0.5794532627865955,0.7297797644460243,0.5629017384129957,MST_PT_v1.0,1-|r|,2920716,OHSU,1,1,0
190,3591,0.2,1,37.8,26.628205520228335,0.3884691657704389,0.5489224098557326,0.5700194931773835,0.7489500648615465,0.5361212740300326,MST_PT_v1.0,1-|r|,2920716,OHSU,1,1,1
190,3591,0.2,1,37.8,26.260997427764693,0.3822473624228362,0.5390727015246538,0.5691803583031585,0.7358961790473718,0.5524680248478002,MST_PT_v1.0,1-|r|,2920716,OHSU,1,1,2
190,3591,0.2,1,37.8,26.125265598924535,0.38013953790906485,0.5376415722851432,0.5735264086141179,0.7399121454601421,0.5495033668429364,MST_PT_v1.0,1-|r|,2920716,OHSU,1,1,3
190,3591,0.2,1,37.8,25.975878128252532,0.37774843573480765,0.5452785163166092,0.5691283764967934,0.7306105085552248,0.5691445337667069,MST_PT_v1.0,1-|r|,2920716,OHSU,1,1,4
190,3591,0.2,1,37.8,25.520733301263107,0.35773017471877144,0.5359003075391535,0.5703118908381936,0.7281642766989805,0.5856389805056265,MST_PT_v1.0,1-|r|,2920716,OHSU,1,1,5
190,3591,0.2,1,37.8,23.71281370928413,0.3084776199626304,0.48829923756322186,0.5848370927318125,0.7121507260364478,0.6424935500159034,MST_PT_v1.0,1-|r|,2920716,OHSU,1,1,6
190,3591,0.2,1,37.8,23.25448779714735,0.2897786190533424,0.46949151439005815,0.589909960085393,0.710948769184704,0.6475607416617176,MST_PT_v1.0,1-|r|,2920716,OHSU,1,1,7
190,3591,0.2,1,37.8,22.965770740885482,0.27872462850769464,0.45393712833747957,0.5923512484915944,0.7073430776004317,0.6514130787476295,MST_PT_v1.0,1-|r|,2920716,OHSU,1,1,8
190,3591,0.2,1,37.8,23.05531537124985,0.2918920913041201,0.45682176922142925,0.5924069432841317,0.7144298696822075,0.6454984880413261,MST_PT_v1.0,1-|r|,2920716,OHSU,1,2,0
190,3591,0.2,1,37.8,22.839221879369333,0.28298343966436884,0.43850910340089316,0.5934372969460684,0.7045841095030031,0.6546317122600697,MST_PT_v1.0,1-|r|,2920716,OHSU,1,2,1
190,3591,0.2,1,37.8,22.25277303520002,0.2603562371260901,0.4251400631557502,0.5943284136266578,0.6918383622724026,0.6759448036082573,MST_PT_v1.0,1-|r|,2920716,OHSU,1,2,2
190,3591,0.2,1,37.8,22.254831042728927,0.26729833526814156,0.42177912004942,0.5941427643182006,0.6942038370178464,0.6713914013413526,MST_PT_v1.0,1-|r|,2920716,OHSU,1,2,3
190,3591,0.2,1,37.8,22.43923298559691,0.27601988661620763,0.42004505266291003,0.5945604752622273,0.6975108700293114,0.6658360006151276,MST_PT_v1.0,1-|r|,2920716,OHSU,1,2,4
190,3591,0.2,1,37.8,22.618820783966466,0.27481266436457247,0.4237736824912892,0.5945419103313812,0.6985330128457722,0.6565390376917203,MST_PT_v1.0,1-|r|,2920716,OHSU,1,2,5
190,3591,0.2,1,37.8,23.511766885456286,0.2910582658130697,0.4431162684379664,0.5932423651721892,0.7092223625836984,0.6218611592056027,MST_PT_v1.0,1-|r|,2920716,OHSU,1,2,6
190,3591,0.2,1,37.8,24.09821791146931,0.30927254307144775,0.48685266961059814,0.5849763297131676,0.7136439348810273,0.6181891064795236,MST_PT_v1.0,1-|r|,2920716,OHSU,1,2,7
190,3591,0.2,1,37.8,24.306085312993904,0.3233380968946484,0.5000905791443082,0.5844147405550915,0.7234415978774349,0.6120944490342445,MST_PT_v1.0,1-|r|,2920716,OHSU,1,2,8
190,3591,0.2,1,37.8,23.941460878911773,0.296292292977406,0.44358898020508064,0.5931124106562655,0.7097566587290789,0.5956159615908383,MST_PT_v1.0,1-|r|,2920716,OHSU,1,3,0
190,3591,0.2,1,37.8,23.595583223041736,0.29221612514264755,0.43463179801971874,0.5942355889724266,0.7077667130242159,0.6041989073186358,MST_PT_v1.0,1-|r|,2920716,OHSU,1,3,1
190,3591,0.2,1,37.8,23.698297829377022,0.29361233487173216,0.43959373889782866,0.5936786410470569,0.7108312634308974,0.6028748095566699,MST_PT_v1.0,1-|r|,2920716,OHSU,1,3,2
190,3591,0.2,1,37.8,24.06305336324792,0.30953986813339224,0.45575785689435233,0.590596862526682,0.7202386567894097,0.5948951160997377,MST_PT_v1.0,1-|r|,2920716,OHSU,1,3,3
190,3591,0.2,1,37.8,24.544768920070247,0.3206608857173198,0.4739221397770617,0.5888610414926141,0.7246189236982488,0.5856606767224721,MST_PT_v1.0,1-|r|,2920716,OHSU,1,3,4
190,3591,0.2,1,37.8,25.437928788285507,0.35863991951149315,0.5225265155535024,0.5761115752343811,0.7448296824626247,0.5769101623969635,MST_PT_v1.0,1-|r|,2920716,OHSU,1,3,5
190,3591,0.2,1,37.8,25.158607300959137,0.35638219215754635,0.5549919352953552,0.574946625823816,0.7384417308931273,0.5996538620080101,MST_PT_v1.0,1-|r|,2920716,OHSU,1,3,6
190,3591,0.2,1,37.8,23.690300637169887,0.31299424590564257,0.5183689217376626,0.5812772672421771,0.7153161207026401,0.6526970874247395,MST_PT_v1.0,1-|r|,2920716,OHSU,1,3,7
190,3591,0.2,1,37.8,28.274824741639588,0.41726733076506,0.6610733561310176,0.5373600668337571,0.7072656240947374,0.5391693406767647,MST_PT_v1.0,1-|r|,2920716,OHSU,1,3,8
190,3591,0.2,1,37.8,29.010835673934533,0.4501716342119116,0.6531932735581766,0.5373145827531929,0.746095124382158,0.4937551077379552,MST_PT_v1.0,1-|r|,2929195,OHSU,1,1,0
190,3591,0.2,1,37.8,28.986866506149894,0.45427161098191615,0.6451063575525813,0.5382901698691341,0.7374623450547649,0.4890640385965556,MST_PT_v1.0,1-|r|,2929195,OHSU,1,1,1
190,3591,0.2,1,37.8,29.422300037584808,0.4745854685967997,0.6608775005403329,0.5281383352561478,0.7522181105740567,0.4989519429518897,MST_PT_v1.0,1-|r|,2929195,OHSU,1,1,2
190,3591,0.2,1,37.8,28.77458648179707,0.45304439624538523,0.6464669338085439,0.5365001127156642,0.7421610680240114,0.5116530034177584,MST_PT_v1.0,1-|r|,2929195,OHSU,1,1,3
190,3591,0.2,1,37.8,26.423036087186713,0.3934223500610463,0.6038128161460055,0.5542513691636405,0.7296789096554451,0.5851700888739692,MST_PT_v1.0,1-|r|,2929195,OHSU,1,1,4
190,3591,0.2,1,37.8,26.530209006133834,0.38573794270104833,0.5775876521710914,0.5582613942262943,0.7310047896911293,0.5622774058648452,MST_PT_v1.0,1-|r|,2929195,OHSU,1,1,5
190,3591,0.2,1,37.8,25.99559766116895,0.365757924181201,0.5514270671210447,0.5673879142300029,0.7272918277580306,0.56700358331718,MST_PT_v1.0,1-|r|,2929195,OHSU,1,1,6
190,3591,0.2,1,37.8,25.10841618839063,0.33324121333174933,0.5343646528144345,0.5791237352640676,0.7232645617138855,0.5903605766297715,MST_PT_v1.0,1-|r|,2929195,OHSU,1,1,7
190,3591,0.2,1,37.8,24.307539328775906,0.3100527631023613,0.4902190599341355,0.5883319409635102,0.7180997971110019,0.6014695835790738,MST_PT_v1.0,1-|r|,2929195,OHSU,1,1,8
190,3591,0.2,1,37.8,26.44292936827007,0.38175773470367813,0.5456533037042347,0.5704631950245889,0.7549344064792975,0.5266543685244638,MST_PT_v1.0,1-|r|,2929195,OHSU,1,2,0
190,3591,0.2,1,37.8,26.25116949457871,0.3743574705939262,0.5380218809792474,0.5727327578204693,0.7446265758521317,0.5368096923801567,MST_PT_v1.0,1-|r|,2929195,OHSU,1,2,1
190,3591,0.2,1,37.8,26.439913178117653,0.3917240471990555,0.5371208521917431,0.5697577276524546,0.7545615817273503,0.5393822386217662,MST_PT_v1.0,1-|r|,2929195,OHSU,1,2,2
190,3591,0.2,1,37.8,25.448727937748558,0.35468967077689983,0.513016835574467,0.5799730808502619,0.7365140197046687,0.5630092966360689,MST_PT_v1.0,1-|r|,2929195,OHSU,1,2,3
190,3591,0.2,1,37.8,25.226172986783478,0.3469357356282538,0.49673249317916074,0.5817692379095794,0.7351838640790727,0.56988970592008,MST_PT_v1.0,1-|r|,2929195,OHSU,1,2,4
190,3591,0.2,1,37.8,23.655289225515567,0.2967946555699012,0.4508261533427855,0.5912744825025473,0.7122110175430667,0.6195452815093426,MST_PT_v1.0,1-|r|,2929195,OHSU,1,2,5
190,3591,0.2,1,37.8,23.792678865319804,0.2918808396277072,0.43828505600355316,0.5929081964169616,0.7076763033917554,0.6061584159096979,MST_PT_v1.0,1-|r|,2929195,OHSU,1,2,6
190,3591,0.2,1,37.8,23.217409285118705,0.280961698111605,0.4312647289866457,0.594217024041578,0.7053814623336471,0.6282750026159252,MST_PT_v1.0,1-|r|,2929195,OHSU,1,2,7
190,3591,0.2,1,37.8,23.93471677617023,0.3094791332086596,0.47957590985229176,0.5877378631764503,0.7219028867228251,0.6181409593878002,MST_PT_v1.0,1-|r|,2929195,OHSU,1,2,8
190,3591,0.2,1,37.8,24.39915254680734,0.3128641824902735,0.4953554911029239,0.5866610971874028,0.7232583767825871,0.6017040535089732,MST_PT_v1.0,1-|r|,2929195,OHSU,1,3,0
190,3591,0.2,1,37.8,23.10957074980987,0.2906480437993816,0.4587199037183497,0.5901977165134955,0.7090495167001948,0.6540259133322064,MST_PT_v1.0,1-|r|,2929195,OHSU,1,3,1
190,3591,0.2,1,37.8,24.058265274449397,0.31263767094781447,0.49073088632032275,0.5838345864661537,0.7159223410401763,0.6249305442925849,MST_PT_v1.0,1-|r|,2929195,OHSU,1,3,2
190,3591,0.2,1,37.8,23.70650531994669,0.297117003415737,0.4696775269796866,0.5872644574398854,0.7074736382306932,0.6295559412521494,MST_PT_v1.0,1-|r|,2929195,OHSU,1,3,3
190,3591,0.2,1,37.8,24.43727175436522,0.3154545572725144,0.48941970413298763,0.5847210619140326,0.7175636554479232,0.6010761741143155,MST_PT_v1.0,1-|r|,2929195,OHSU,1,3,4
190,3591,0.2,1,37.8,24.49515320188121,0.3326924959629772,0.5067577790105401,0.5829991645781025,0.7324524056925387,0.6075524794560759,MST_PT_v1.0,1-|r|,2929195,OHSU,1,3,5
190,3591,0.2,1,37.8,24.63218976886649,0.34210836013915596,0.5268766366016875,0.5783904204956895,0.7322577544292518,0.6140303767945766,MST_PT_v1.0,1-|r|,2929195,OHSU,1,3,6
190,3591,0.2,1,37.8,24.933314334718805,0.34930726826759156,0.5468854053866243,0.5767242179522879,0.7352330369875318,0.5994067491677703,MST_PT_v1.0,1-|r|,2929195,OHSU,1,3,7
190,3591,0.2,1,37.8,25.393927217784682,0.35645035492656524,0.5570258457514541,0.5721386800334124,0.7338514005856406,0.5871529529633146,MST_PT_v1.0,1-|r|,2929195,OHSU,1,3,8
190,3591,0.2,1,37.8,26.04506923023023,0.35921354970580066,0.5716594798653213,0.5685278009839345,0.7239283804063636,0.5702437210966039,MST_PT_v1.0,1-|r|,2947936,OHSU,1,1,0
190,3591,0.2,1,37.8,24.981831774586126,0.335143378814577,0.5565459792374707,0.5718295739348251,0.7137865617225978,0.6163761113122193,MST_PT_v1.0,1-|r|,2947936,OHSU,1,1,1
190,3591,0.2,1,37.8,24.45484465925317,0.32258636798860874,0.5567397096405851,0.5722677063027845,0.7084617358672832,0.6471702407509197,MST_PT_v1.0,1-|r|,2947936,OHSU,1,1,2
190,3591,0.2,1,37.8,23.239587723581415,0.28667293235686,0.48658676150277497,0.588155574120478,0.7070396685975999,0.652911031818828,MST_PT_v1.0,1-|r|,2947936,OHSU,1,1,3
190,3591,0.2,1,37.8,24.02861695415095,0.3139010410494731,0.4999295675447246,0.5837603267427736,0.7186170451055014,0.623032026176697,MST_PT_v1.0,1-|r|,2947936,OHSU,1,1,4
190,3591,0.2,1,37.8,24.024389314024074,0.3082542662274747,0.4761123681463664,0.5862712336396576,0.7142377312523003,0.618553813992354,MST_PT_v1.0,1-|r|,2947936,OHSU,1,1,5
190,3591,0.2,1,37.8,23.819220316410064,0.30664772299728926,0.46931379500512094,0.5877889167362885,0.7173706023753634,0.6216788241704571,MST_PT_v1.0,1-|r|,2947936,OHSU,1,1,6
190,3591,0.2,1,37.8,24.31443097842367,0.32015983421583866,0.4789679041791973,0.5861691265200025,0.7250475788314551,0.6048815967378693,MST_PT_v1.0,1-|r|,2947936,OHSU,1,1,7
190,3591,0.2,1,37.8,24.183099624985143,0.31952696751964355,0.47796058788978035,0.5849438410841888,0.7201797895750985,0.6109733964035153,MST_PT_v1.0,1-|r|,2947936,OHSU,1,1,8
190,3591,0.2,1,37.8,22.989698658491434,0.27742621823551544,0.44223826714801445,0.5931309755871127,0.7024027706735708,0.6440672481451749,MST_PT_v1.0,1-|r|,2947936,OHSU,1,2,0
190,3591,0.2,1,37.8,22.4934878559489,0.26727754456417885,0.43197986508515734,0.594616170054763,0.6998159280627002,0.6644718917738724,MST_PT_v1.0,1-|r|,2947936,OHSU,1,2,1
190,3591,0.2,1,37.8,22.834039381616993,0.2738032765939509,0.4333051690538165,0.5931031281908438,0.7033706684270008,0.6483319412795523,MST_PT_v1.0,1-|r|,2947936,OHSU,1,2,2
190,3591,0.2,1,37.8,23.16813941911647,0.2927107184674382,0.4758966423053916,0.5892044927132567,0.7063767927060302,0.652009767864913,MST_PT_v1.0,1-|r|,2947936,OHSU,1,2,3
190,3591,0.2,1,37.8,22.626942010302294,0.2781153686884829,0.4606459060331445,0.5922491413719451,0.7008018487056957,0.6743015964892342,MST_PT_v1.0,1-|r|,2947936,OHSU,1,2,4
190,3591,0.2,1,37.8,22.322572591116554,0.2684637880950206,0.44620494756438933,0.5921099043906027,0.6936752774913165,0.6842885264029778,MST_PT_v1.0,1-|r|,2947936,OHSU,1,2,5
190,3591,0.2,1,37.8,22.202914303541185,0.26170443520857056,0.43779076864649313,0.5935115566694493,0.6972691677815769,0.6827493731306974,MST_PT_v1.0,1-|r|,2947936,OHSU,1,2,6
190,3591,0.2,1,37.8,22.004203935045943,0.2516960557589295,0.4302727909237368,0.5957671957671953,0.6919695070908373,0.6812874895405616,MST_PT_v1.0,1-|r|,2947936,OHSU,1,2,7
190,3591,0.2,1,37.8,22.26022799705204,0.2566314603176026,0.4287505481254111,0.5946347349856077,0.6936298714570657,0.6690191188369147,MST_PT_v1.0,1-|r|,2947936,OHSU,1,2,8
190,3591,0.2,1,37.8,24.468242789569654,0.3225306399365512,0.4807720573497775,0.5885454376682407,0.7255831839288738,0.5951330930268456,MST_PT_v1.0,1-|r|,2947936,OHSU,1,3,0
190,3591,0.2,1,37.8,24.029175203097495,0.31307749801758816,0.46225382560281714,0.591098115659515,0.72207161204786,0.6072698849816404,MST_PT_v1.0,1-|r|,2947936,OHSU,1,3,1
190,3591,0.2,1,37.8,23.857412481935402,0.3034146742496054,0.45275241466600785,0.5909960085398666,0.7188000666410957,0.6138567626824853,MST_PT_v1.0,1-|r|,2947936,OHSU,1,3,2
190,3591,0.2,1,37.8,23.58630072599963,0.29479540427587453,0.44688123041868416,0.5918314304279155,0.7121289886027645,0.6225576993699394,MST_PT_v1.0,1-|r|,2947936,OHSU,1,3,3
190,3591,0.2,1,37.8,23.793433503728163,0.3115661986122156,0.46869512077450065,0.5881184442587831,0.7163314754029628,0.6194950818600544,MST_PT_v1.0,1-|r|,2947936,OHSU,1,3,4
190,3591,0.2,1,37.8,23.358747295956864,0.30526082889940714,0.4641993928495466,0.5902162814443443,0.7145984281443745,0.6380892318890508,MST_PT_v1.0,1-|r|,2947936,OHSU,1,3,5
190,3591,0.2,1,37.8,22.870312951426758,0.2887520636186228,0.44210504861096955,0.5925183328692064,0.7058004405708707,0.6541007496692516,MST_PT_v1.0,1-|r|,2947936,OHSU,1,3,6
190,3591,0.2,1,37.8,22.582989063702133,0.273690450049584,0.42285678864392423,0.5935579689965679,0.698041969430536,0.6593587986674689,MST_PT_v1.0,1-|r|,2947936,OHSU,1,3,7
190,3591,0.2,1,37.8,22.675249779851814,0.28075335088609477,0.4379118810016946,0.5936507936507904,0.7001627383256414,0.656536249782806,MST_PT_v1.0,1-|r|,2947936,OHSU,1,3,8
190,3591,0.2,1,37.8,23.71381189289846,0.3015586521078772,0.5020356799170923,0.5858163928339267,0.7198166687036925,0.631080308383104,MST_PT_v1.0,1-|r|,2959809,OHSU,1,1,0
190,3591,0.2,1,37.8,23.96379879148383,0.3074229392835972,0.4986501901140684,0.5846746495869234,0.716901037617601,0.6248037439772294,MST_PT_v1.0,1-|r|,2959809,OHSU,1,1,1
190,3591,0.2,1,37.8,23.14969961643219,0.2860456847930436,0.4477627236763892,0.5915343915343889,0.7123050773313447,0.641045706584506,MST_PT_v1.0,1-|r|,2959809,OHSU,1,1,2
